state,year,as_of,accessed,policy,level,score
KY,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
KY,2022,2022-01-01,2022-01-27,priv_insurance_limit,X,1
KY,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
KY,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
KY,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
KY,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
KY,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
KY,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,24,0.6666666666666666
KY,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent,0.6666666666666666
LA,2022,2022-01-01,2022-01-27,licensed_physician,X,1
LA,2022,2022-01-01,2022-01-27,hospital_if,0,0
LA,2022,2022-01-01,2022-01-27,second_physician_if,Viability,0.6666666666666666
LA,2022,2022-01-01,2022-01-27,prohibited_except_death_if,20 weeks,1
LA,2022,2022-01-01,2022-01-27,partial_birth_ban,X,1
LA,2022,2022-01-01,2022-01-27,fund_all_most,0,0
LA,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
LA,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
LA,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
LA,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
LA,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
LA,2022,2022-01-01,2022-01-27,mandate_fetal_pain,X,1
LA,2022,2022-01-01,2022-01-27,mandate_neg_psych,X,1
LA,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,24,0.6666666666666666
LA,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent,0.6666666666666666
ME,2022,2022-01-01,2022-01-27,licensed_physician,0,0
ME,2022,2022-01-01,2022-01-27,hospital_if,0,0
ME,2022,2022-01-01,2022-01-27,second_physician_if,0,0
ME,2022,2022-01-01,2022-01-27,prohibited_except_death_if,Viability,0.6666666666666666
ME,2022,2022-01-01,2022-01-27,partial_birth_ban,0,0
ME,2022,2022-01-01,2022-01-27,fund_all_most,X,-1
ME,2022,2022-01-01,2022-01-27,fund_life_rape_incest,0,0
ME,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
ME,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
ME,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
ME,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
ME,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
ME,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
ME,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,0,0
ME,2022,2022-01-01,2022-01-27,parental_involv_minors,0,0
MD,2022,2022-01-01,2022-01-27,licensed_physician,X,1
MD,2022,2022-01-01,2022-01-27,hospital_if,0,0
MD,2022,2022-01-01,2022-01-27,second_physician_if,0,0
MD,2022,2022-01-01,2022-01-27,prohibited_except_death_if,Viability,0.6666666666666666
MD,2022,2022-01-01,2022-01-27,partial_birth_ban,0,0
MD,2022,2022-01-01,2022-01-27,fund_all_most,X,-1
MD,2022,2022-01-01,2022-01-27,fund_life_rape_incest,0,0
MD,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
MD,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
MD,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
MD,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
MD,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
MD,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
MD,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,0,0
MD,2022,2022-01-01,2022-01-27,parental_involv_minors,Notice,0.3333333333333333
MA,2022,2022-01-01,2022-01-27,licensed_physician,0,0
MA,2022,2022-01-01,2022-01-27,hospital_if,0,0
MA,2022,2022-01-01,2022-01-27,second_physician_if,0,0
MA,2022,2022-01-01,2022-01-27,prohibited_except_death_if,24 weeks,0.6666666666666666
MA,2022,2022-01-01,2022-01-27,partial_birth_ban,0,0
MA,2022,2022-01-01,2022-01-27,fund_all_most,X,-1
MA,2022,2022-01-01,2022-01-27,fund_life_rape_incest,0,0
MA,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
MA,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
MA,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
MA,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
MA,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
MA,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
MA,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,0,0
MA,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent,0.6666666666666666
MI,2022,2022-01-01,2022-01-27,licensed_physician,X,1
MI,2022,2022-01-01,2022-01-27,hospital_if,0,0
MI,2022,2022-01-01,2022-01-27,second_physician_if,0,0
MI,2022,2022-01-01,2022-01-27,prohibited_except_death_if,Viability,0.6666666666666666
MI,2022,2022-01-01,2022-01-27,partial_birth_ban,X,1
MI,2022,2022-01-01,2022-01-27,fund_all_most,0,0
MI,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
MI,2022,2022-01-01,2022-01-27,priv_insurance_limit,X,1
MI,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
MI,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
MI,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
MI,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
MI,2022,2022-01-01,2022-01-27,mandate_neg_psych,X,1
MI,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,24,0.6666666666666666
MI,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent,0.6666666666666666
MN,2022,2022-01-01,2022-01-27,licensed_physician,X,1
MN,2022,2022-01-01,2022-01-27,hospital_if,0,0
MN,2022,2022-01-01,2022-01-27,second_physician_if,20 weeks,0.6666666666666666
MN,2022,2022-01-01,2022-01-27,prohibited_except_death_if,Viability,0.6666666666666666
MN,2022,2022-01-01,2022-01-27,partial_birth_ban,0,0
MN,2022,2022-01-01,2022-01-27,fund_all_most,X,-1
MN,2022,2022-01-01,2022-01-27,fund_life_rape_incest,0,0
MN,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
MN,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
MN,2022,2022-01-01,2022-01-27,instit_prov_refuse,Private,0.6666666666666666
MN,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
MN,2022,2022-01-01,2022-01-27,mandate_fetal_pain,X,1
MN,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
MN,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,24,0.6666666666666666
MN,2022,2022-01-01,2022-01-27,parental_involv_minors,Notice,0.3333333333333333
MS,2022,2022-01-01,2022-01-27,licensed_physician,X,1
MS,2022,2022-01-01,2022-01-27,hospital_if,0,0
MS,2022,2022-01-01,2022-01-27,second_physician_if,0,0
MS,2022,2022-01-01,2022-01-27,prohibited_except_death_if,20 weeks,1
MS,2022,2022-01-01,2022-01-27,partial_birth_ban,X,1
MS,2022,2022-01-01,2022-01-27,fund_all_most,0,0
MS,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
MS,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
MS,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
MS,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
MS,2022,2022-01-01,2022-01-27,mandate_breast_cancer,X,1
MS,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
MS,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
MS,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,24,0.6666666666666666
MS,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent,0.6666666666666666
MO,2022,2022-01-01,2022-01-27,licensed_physician,X,1
MO,2022,2022-01-01,2022-01-27,hospital_if,Viability,0.5
MO,2022,2022-01-01,2022-01-27,second_physician_if,Viability,0.6666666666666666
MO,2022,2022-01-01,2022-01-27,prohibited_except_death_if,Viability,0.6666666666666666
MO,2022,2022-01-01,2022-01-27,partial_birth_ban,X,1
MO,2022,2022-01-01,2022-01-27,fund_all_most,0,0
MO,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
MO,2022,2022-01-01,2022-01-27,priv_insurance_limit,X,1
MO,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
MO,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
MO,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
MO,2022,2022-01-01,2022-01-27,mandate_fetal_pain,X,1
MO,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
MO,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,72,1
MO,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent,0.6666666666666666
MT,2022,2022-01-01,2022-01-27,licensed_physician,0,0
MT,2022,2022-01-01,2022-01-27,hospital_if,0,0
MT,2022,2022-01-01,2022-01-27,second_physician_if,Viability,0.6666666666666666
MT,2022,2022-01-01,2022-01-27,prohibited_except_death_if,Viability,0.6666666666666666
MT,2022,2022-01-01,2022-01-27,partial_birth_ban,Postviability,0.5
MT,2022,2022-01-01,2022-01-27,fund_all_most,X,-1
MT,2022,2022-01-01,2022-01-27,fund_life_rape_incest,0,0
MT,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
MT,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
MT,2022,2022-01-01,2022-01-27,instit_prov_refuse,Private,0.6666666666666666
MT,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
MT,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
MT,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
MT,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,Enjoined,0
MT,2022,2022-01-01,2022-01-27,parental_involv_minors,Enjoined,0
NE,2022,2022-01-01,2022-01-27,licensed_physician,X,1
NE,2022,2022-01-01,2022-01-27,hospital_if,0,0
NE,2022,2022-01-01,2022-01-27,second_physician_if,0,0
NE,2022,2022-01-01,2022-01-27,prohibited_except_death_if,20 weeks,1
NE,2022,2022-01-01,2022-01-27,partial_birth_ban,Enjoined,0
NE,2022,2022-01-01,2022-01-27,fund_all_most,0,0
NE,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
NE,2022,2022-01-01,2022-01-27,priv_insurance_limit,X,1
NE,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
NE,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
NE,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
NE,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
NE,2022,2022-01-01,2022-01-27,mandate_neg_psych,X,1
NE,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,24,0.6666666666666666
NE,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent,0.6666666666666666
NV,2022,2022-01-01,2022-01-27,licensed_physician,X,1
NV,2022,2022-01-01,2022-01-27,hospital_if,24 weeks,0.5
NV,2022,2022-01-01,2022-01-27,second_physician_if,0,0
NV,2022,2022-01-01,2022-01-27,prohibited_except_death_if,24 weeks,0.6666666666666666
NV,2022,2022-01-01,2022-01-27,partial_birth_ban,0,0
NV,2022,2022-01-01,2022-01-27,fund_all_most,0,0
NV,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
NV,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
NV,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
NV,2022,2022-01-01,2022-01-27,instit_prov_refuse,Private,0.6666666666666666
NV,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
NV,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
NV,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
NV,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,0,0
NV,2022,2022-01-01,2022-01-27,parental_involv_minors,Enjoined,0
NH,2022,2022-01-01,2022-01-27,licensed_physician,0,0
NH,2022,2022-01-01,2022-01-27,hospital_if,0,0
NH,2022,2022-01-01,2022-01-27,second_physician_if,0,0
NH,2022,2022-01-01,2022-01-27,prohibited_except_death_if,0,0
NH,2022,2022-01-01,2022-01-27,partial_birth_ban,X,1
NH,2022,2022-01-01,2022-01-27,fund_all_most,0,0
NH,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
NH,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
NH,2022,2022-01-01,2022-01-27,indiv_prov_refuse,0,0
NH,2022,2022-01-01,2022-01-27,instit_prov_refuse,0,0
NH,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
NH,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
NH,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
NH,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,0,0
NH,2022,2022-01-01,2022-01-27,parental_involv_minors,Notice,0.3333333333333333
NJ,2022,2022-01-01,2022-01-27,licensed_physician,X,1
NJ,2022,2022-01-01,2022-01-27,hospital_if,14 weeks,0.75
NJ,2022,2022-01-01,2022-01-27,second_physician_if,0,0
NJ,2022,2022-01-01,2022-01-27,prohibited_except_death_if,0,0
NJ,2022,2022-01-01,2022-01-27,partial_birth_ban,Enjoined,0
NJ,2022,2022-01-01,2022-01-27,fund_all_most,X,-1
NJ,2022,2022-01-01,2022-01-27,fund_life_rape_incest,0,0
NJ,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
NJ,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
NJ,2022,2022-01-01,2022-01-27,instit_prov_refuse,Private,0.6666666666666666
NJ,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
NJ,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
NJ,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
NJ,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,0,0
NJ,2022,2022-01-01,2022-01-27,parental_involv_minors,Enjoined,0
NM,2022,2022-01-01,2022-01-27,licensed_physician,X,1
NM,2022,2022-01-01,2022-01-27,hospital_if,0,0
NM,2022,2022-01-01,2022-01-27,second_physician_if,0,0
NM,2022,2022-01-01,2022-01-27,prohibited_except_death_if,0,0
NM,2022,2022-01-01,2022-01-27,partial_birth_ban,Postviability,0.5
NM,2022,2022-01-01,2022-01-27,fund_all_most,X,-1
NM,2022,2022-01-01,2022-01-27,fund_life_rape_incest,0,0
NM,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
NM,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
NM,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
NM,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
NM,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
NM,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
NM,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,0,0
NM,2022,2022-01-01,2022-01-27,parental_involv_minors,Enjoined,0
NY,2022,2022-01-01,2022-01-27,licensed_physician,X,1
NY,2022,2022-01-01,2022-01-27,hospital_if,0,0
NY,2022,2022-01-01,2022-01-27,second_physician_if,0,0
NY,2022,2022-01-01,2022-01-27,prohibited_except_death_if,Viability,0.6666666666666666
NY,2022,2022-01-01,2022-01-27,partial_birth_ban,0,0
NY,2022,2022-01-01,2022-01-27,fund_all_most,X,-1
NY,2022,2022-01-01,2022-01-27,fund_life_rape_incest,0,0
NY,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
NY,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
NY,2022,2022-01-01,2022-01-27,instit_prov_refuse,0,0
NY,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
NY,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
NY,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
NY,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,0,0
NY,2022,2022-01-01,2022-01-27,parental_involv_minors,0,0
NC,2022,2022-01-01,2022-01-27,licensed_physician,X,1
NC,2022,2022-01-01,2022-01-27,hospital_if,20 weeks,0.5
NC,2022,2022-01-01,2022-01-27,second_physician_if,0,0
NC,2022,2022-01-01,2022-01-27,prohibited_except_death_if,Viability,0.6666666666666666
NC,2022,2022-01-01,2022-01-27,partial_birth_ban,0,0
NC,2022,2022-01-01,2022-01-27,fund_all_most,0,0
NC,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
NC,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
NC,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
NC,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
NC,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
NC,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
NC,2022,2022-01-01,2022-01-27,mandate_neg_psych,X,1
NC,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,72,1
NC,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent,0.6666666666666666
ND,2022,2022-01-01,2022-01-27,licensed_physician,X,1
ND,2022,2022-01-01,2022-01-27,hospital_if,0,0
ND,2022,2022-01-01,2022-01-27,second_physician_if,0,0
ND,2022,2022-01-01,2022-01-27,prohibited_except_death_if,20 weeks,1
ND,2022,2022-01-01,2022-01-27,partial_birth_ban,X,1
ND,2022,2022-01-01,2022-01-27,fund_all_most,0,0
ND,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
ND,2022,2022-01-01,2022-01-27,priv_insurance_limit,X,1
ND,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
ND,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
ND,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
ND,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
ND,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
ND,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,24,0.6666666666666666
ND,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent,0.6666666666666666
OH,2022,2022-01-01,2022-01-27,licensed_physician,X,1
OH,2022,2022-01-01,2022-01-27,hospital_if,20 weeks,0.5
OH,2022,2022-01-01,2022-01-27,second_physician_if,20 weeks,0.6666666666666666
OH,2022,2022-01-01,2022-01-27,prohibited_except_death_if,20 weeks,1
OH,2022,2022-01-01,2022-01-27,partial_birth_ban,X,1
OH,2022,2022-01-01,2022-01-27,fund_all_most,0,0
OH,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
OH,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
OH,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
OH,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
OH,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
OH,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
OH,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
OH,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,24,0.6666666666666666
OH,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent,0.6666666666666666
OK,2022,2022-01-01,2022-01-27,licensed_physician,X,1
OK,2022,2022-01-01,2022-01-27,hospital_if,2nd trimester,0.75
OK,2022,2022-01-01,2022-01-27,second_physician_if,Viability,0.6666666666666666
OK,2022,2022-01-01,2022-01-27,prohibited_except_death_if,20 weeks,1
OK,2022,2022-01-01,2022-01-27,partial_birth_ban,X,1
OK,2022,2022-01-01,2022-01-27,fund_all_most,0,0
OK,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
OK,2022,2022-01-01,2022-01-27,priv_insurance_limit,X,1
OK,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
OK,2022,2022-01-01,2022-01-27,instit_prov_refuse,Private,0.6666666666666666
OK,2022,2022-01-01,2022-01-27,mandate_breast_cancer,X,1
OK,2022,2022-01-01,2022-01-27,mandate_fetal_pain,X,1
OK,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
OK,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,72,1
OK,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent and Notice,1
OR,2022,2022-01-01,2022-01-27,licensed_physician,0,0
OR,2022,2022-01-01,2022-01-27,hospital_if,0,0
OR,2022,2022-01-01,2022-01-27,second_physician_if,0,0
OR,2022,2022-01-01,2022-01-27,prohibited_except_death_if,0,0
OR,2022,2022-01-01,2022-01-27,partial_birth_ban,0,0
OR,2022,2022-01-01,2022-01-27,fund_all_most,X,-1
OR,2022,2022-01-01,2022-01-27,fund_life_rape_incest,0,0
OR,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
OR,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
OR,2022,2022-01-01,2022-01-27,instit_prov_refuse,Private,0.6666666666666666
OR,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
OR,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
OR,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
OR,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,0,0
OR,2022,2022-01-01,2022-01-27,parental_involv_minors,0,0
PA,2022,2022-01-01,2022-01-27,licensed_physician,X,1
PA,2022,2022-01-01,2022-01-27,hospital_if,Viability,0.5
PA,2022,2022-01-01,2022-01-27,second_physician_if,Viability,0.6666666666666666
PA,2022,2022-01-01,2022-01-27,prohibited_except_death_if,24 weeks,0.6666666666666666
PA,2022,2022-01-01,2022-01-27,partial_birth_ban,0,0
PA,2022,2022-01-01,2022-01-27,fund_all_most,0,0
PA,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
PA,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
PA,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
PA,2022,2022-01-01,2022-01-27,instit_prov_refuse,Private,0.6666666666666666
PA,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
PA,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
PA,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
PA,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,24,0.6666666666666666
PA,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent,0.6666666666666666
RI,2022,2022-01-01,2022-01-27,licensed_physician,X,1
RI,2022,2022-01-01,2022-01-27,hospital_if,0,0
RI,2022,2022-01-01,2022-01-27,second_physician_if,0,0
RI,2022,2022-01-01,2022-01-27,prohibited_except_death_if,Viability,0.6666666666666666
RI,2022,2022-01-01,2022-01-27,partial_birth_ban,Enjoined,0
RI,2022,2022-01-01,2022-01-27,fund_all_most,0,0
RI,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
RI,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
RI,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
RI,2022,2022-01-01,2022-01-27,instit_prov_refuse,0,0
RI,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
RI,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
RI,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
RI,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,0,0
RI,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent,0.6666666666666666
SC,2022,2022-01-01,2022-01-27,licensed_physician,X,1
SC,2022,2022-01-01,2022-01-27,hospital_if,3rd trimester,0.25
SC,2022,2022-01-01,2022-01-27,second_physician_if,3rd trimester,0.3333333333333333
SC,2022,2022-01-01,2022-01-27,prohibited_except_death_if,20 weeks,1
SC,2022,2022-01-01,2022-01-27,partial_birth_ban,X,1
SC,2022,2022-01-01,2022-01-27,fund_all_most,0,0
SC,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
SC,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
SC,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
SC,2022,2022-01-01,2022-01-27,instit_prov_refuse,Private,0.6666666666666666
SC,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
SC,2022,2022-01-01,2022-01-27,mandate_fetal_pain,0,0
SC,2022,2022-01-01,2022-01-27,mandate_neg_psych,0,0
SC,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,24,0.6666666666666666
SC,2022,2022-01-01,2022-01-27,parental_involv_minors,Consent,0.6666666666666666
SD,2022,2022-01-01,2022-01-27,licensed_physician,X,1
SD,2022,2022-01-01,2022-01-27,hospital_if,24 weeks,0.5
SD,2022,2022-01-01,2022-01-27,second_physician_if,0,0
SD,2022,2022-01-01,2022-01-27,prohibited_except_death_if,20 weeks,1
SD,2022,2022-01-01,2022-01-27,partial_birth_ban,X,1
SD,2022,2022-01-01,2022-01-27,fund_all_most,0,0
SD,2022,2022-01-01,2022-01-27,fund_life_rape_incest,Life Only,1
SD,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
SD,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
SD,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
SD,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
SD,2022,2022-01-01,2022-01-27,mandate_fetal_pain,X,1
SD,2022,2022-01-01,2022-01-27,mandate_neg_psych,X,1
SD,2022,2022-01-01,2022-01-27,hr_wait_post_counseling,72,1
SD,2022,2022-01-01,2022-01-27,parental_involv_minors,Notice,0.3333333333333333
TN,2022,2022-01-01,2022-01-27,licensed_physician,X,1
TN,2022,2022-01-01,2022-01-27,hospital_if,Viability,0.5
TN,2022,2022-01-01,2022-01-27,second_physician_if,Viability,0.6666666666666666
TN,2022,2022-01-01,2022-01-27,prohibited_except_death_if,Viability,0.6666666666666666
TN,2022,2022-01-01,2022-01-27,partial_birth_ban,X,1
TN,2022,2022-01-01,2022-01-27,fund_all_most,0,0
TN,2022,2022-01-01,2022-01-27,fund_life_rape_incest,X,0.5
TN,2022,2022-01-01,2022-01-27,priv_insurance_limit,0,0
TN,2022,2022-01-01,2022-01-27,indiv_prov_refuse,X,1
TN,2022,2022-01-01,2022-01-27,instit_prov_refuse,X,1
TN,2022,2022-01-01,2022-01-27,mandate_breast_cancer,0,0
